text,error,cardiff_label,cardiff_score,lime_cardiff,shap_cardiff
notourvoice these people are doing more damage than good for muslims they must be boycotted they are not voice of muslims for sure,,NOT-HATE,0.9898238778114319,"muslims: -0.409, doing: 0.246, damage: -0.177, are: 0.142, of: 0.126, these: 0.120, they: 0.108, for: 0.087, must: -0.084, not: -0.056",": 0.001, not: 0.014, our: 0.039, voice : 0.068, these : 0.106, people : -0.057, are : 0.039, doing : 0.145, more : -0.024, damage : -0.121, than : -0.036, good : 0.040, for : 0.078, mus: -0.034, lim: -0.394, s : 0.034, they : 0.018, must : -0.125, be : -0.020, boy: 0.043, c: 0.065, otted : 0.075, they : -0.093, are : 0.080, not : 0.060, voice : 0.154, of : 0.182, mus: -0.001, lim: -0.378, s : 0.051, for : -0.022, sure: 0.020"
Asian chick are way hot.,,NOT-HATE,0.9980015158653259,"chick: 0.074, hot: 0.071, Asian: -0.035, way: -0.034, are: -0.024","Asian : 0.003, chick : -0.003, hot: -0.002"
Congratulations @BeingSalmanKhan for #bharat god bless you sir 😊👏 #BharatBlockbuster,,NOT-HATE,0.9982039928436279,"BeingSalmanKhan: -0.001, bless: 0.001, for: 0.000, Congratulations: 0.000, you: 0.000, bharat: -0.000, BharatBlockbuster: 0.000, god: -0.000, sir: 0.000","Congratulations : 0.003, han : -0.001, #: 0.001, at : -0.001, bless : 0.001, you : 0.001, B: 0.002, har: -0.003, buster: 0.002"
today i found out that uighur muslims is pronounced like wigger muslims and idk what to do with this information,,NOT-HATE,0.9966539144515991,"pronounced: 0.593, wigger: -0.233, uighur: -0.134, information: 0.052, i: 0.027, out: 0.026, today: 0.023, is: 0.021, and: 0.021, to: 0.020","today : 0.054, i : 0.028, out : 0.095, that : -0.045, u: -0.130, igh: 0.076, ur : 0.149, mus: 0.075, lim: -0.060, s : -0.050, is : 0.027, pronounced : 0.313, like : -0.085, w: 0.073, igger : -0.225, mus: -0.048, lim: -0.166, s : -0.074, and : 0.034, id: 0.013, k : 0.020, what : -0.097, do : -0.025, with : 0.060, this : 0.037, information: -0.041"
if u order an almond milk cappuccino i automatically hate you,,NOT-HATE,0.9965901374816895,"hate: -0.005, almond: 0.003, order: 0.003, if: 0.002, i: 0.002, automatically: 0.001, milk: 0.001, an: 0.001, u: -0.001, cappuccino: 0.000","if : 0.002, u : -0.003, order : 0.003, almond : 0.001, ca: -0.005, pp: -0.003, ucc: -0.013, ino : 0.036, i : -0.051, automatically : 0.055, hate : -0.015, you: -0.007"
"7/22/19: Israeli soldiers and border police blow up a residential Palestinian building in East Jerusalem. They laugh, cheer, congratulate themselves, and then pause for a still photo.  #DemolitionIsAWarCrime URL",,NOT-HATE,0.9946935772895813,"URL: 0.057, DemolitionIsAWarCrime: -0.035, blow: -0.027, Palestinian: 0.023, Jerusalem: 0.019, Israeli: 0.016, cheer: 0.012, photo: 0.012, 22: -0.008, then: -0.007","border : -0.006, police : 0.008, blow : -0.005, up : -0.002, a : 0.001, residential : 0.001, building : 0.001, Jerusalem: -0.002, They : -0.001, , : 0.001, cheer: 0.002, , : 0.001, themselves: -0.002,  : -0.002, #: -0.053, Dem: -0.007, olition: -0.007, Is: -0.020, AW: 0.014, ar: -0.018, Crime : -0.044, URL: 0.134"
<user> <user> like nigga care,,NOT-HATE,0.9802740812301636,"nigga: -0.007, user: -0.001, care: 0.000, like: 0.000","<: 0.003, user: 0.018, > : -0.015, <: -0.005, > : 0.033, like : 0.444, nig: -0.632, ga : 0.134, care: 0.002"
<user> <user> you said we are exposed to rape culture if there a rape culture cultivated by men surely you also have to agree that there also a golddigging culture amongst women,,NOT-HATE,0.9963449835777283,"exposed: 0.003, there: 0.002, women: 0.002, rape: -0.002, men: -0.002, amongst: 0.001, also: 0.001, by: -0.001, we: 0.001, you: 0.001",": 0.001, <: 0.017, user: -0.013, > : 0.019, <: 0.007, user: 0.012, > : 0.037, you : -0.014, said : 0.021, we : 0.025, are : -0.018, exposed : 0.031, to : 0.003, rape : 0.028, culture : 0.011, if : 0.009, there : -0.062, a : 0.057, rape : -0.065, culture : -0.024, cultivated : -0.003, by : 0.088, men : -0.118, surely : -0.042, you : 0.005, also : 0.008, have : -0.022, to : -0.015, agree : -0.015, that : -0.013, also : 0.047, a : 0.012, gold: -0.008, ging : -0.003, culture : 0.052, amongst : 0.041, women: -0.089"
Modern men are such betas that I don't think we're judging harshly enough.,,NOT-HATE,0.9928390383720398,"are: 0.057, that: 0.055, we: 0.046, I: 0.041, don: 0.037, betas: -0.033, Modern: 0.032, such: 0.031, judging: -0.030, think: -0.027","men : -0.012, are : 0.010, such : -0.004, bet: 0.045, as : -0.030, that : -0.016, I : 0.024, don: -0.009, think : -0.011, we: 0.002, 're : 0.010, judging : -0.004, harshly : -0.002, enough: -0.005, .: -0.002"
Autistic Gay  🤝 Cishet white boy's favourite insults,,NOT-HATE,0.9930424690246582,"boy: 0.241, insults: -0.136, white: -0.132, Gay: -0.048, Autistic: 0.041, favourite: -0.033, s: -0.033, Cishet: 0.014","Aut: 0.121, istic : 0.107, Gay : -0.086,  : 0.040, 🤝: 0.026, 🤝: 0.056, 🤝 : 0.082, C: -0.093, is: 0.005, het : -0.235, white : -0.020, 's : -0.049, favourite : 0.061, insults: -0.019"
"@ThomasJTobin1 The Catholic Church has a hell of a lot of nerve talking about what's harmful to children, buddy",,NOT-HATE,0.9959691762924194,"buddy: 0.033, what: 0.030, The: 0.027, nerve: -0.023, harmful: -0.022, to: 0.018, Catholic: -0.016, a: 0.016, about: 0.015, Church: 0.015","Church : 0.001, has : -0.001, a : 0.001, lot : -0.003, of : -0.004, nerve : -0.003, talking : 0.007, what: -0.003, harmful : -0.003, to : 0.004, children: 0.005, buddy: 0.001"
I'm so fucking horny 😅 retweet and follow for a dm #cumonteens #exhibitionist #sexslave #havingsex #bigass #camgirl #cam #sexyslut #piss #facesitting #sexcams #camshow #boobs #squirt #sexchat #littlegirls URL,,NOT-HATE,0.996532678604126,"URL: 0.004, m: 0.002, I: 0.001, fucking: -0.001, sexslave: -0.001, for: 0.001, havingsex: 0.001, sexchat: 0.001, camgirl: 0.000, bigass: -0.000","'m : 0.003, fucking : -0.004, 😅: 0.002, 😅 : 0.002, m : 0.001, #: 0.003, ex: 0.004, hibition: 0.002, ist : 0.002, #: 0.012, sex: -0.008, slave : -0.021, #: 0.001, having: -0.001, sex : 0.002, #: 0.004, big: -0.004, ass : -0.005, cam: 0.001, girl : 0.003, cam : 0.002, #: 0.004, sex: -0.020, ys: 0.002, l: -0.008, ut : 0.005, #: -0.021, p: -0.002, iss : 0.002, #: 0.017, faces: -0.001, itting : 0.007, #: -0.003, sex: -0.014, c: -0.002, ams : 0.009, #: 0.004, cam: 0.005, show : 0.009, sex: -0.001, URL: 0.006"
I'm sure your God is real proud there's a sexual predator con man liar thief cheat in office.,,NOT-HATE,0.9539854526519775,"there: 0.176, sure: -0.126, office: -0.119, proud: -0.106, con: 0.106, liar: 0.088, is: 0.082, m: 0.058, in: -0.053, thief: 0.045",": 0.001, I: -0.007, 'm : -0.001, your : 0.008, God : 0.002, is : -0.003, real : -0.006, proud : -0.036, there: -0.009, 's : -0.070, a : 0.171, sexual : -0.162, predator : 0.001, con : 0.109, man : 0.210, liar : 0.043, thief : -0.104, cheat : 0.025, in : -0.107, office: -0.044, .: -0.061"
Great job India on proving that you are an overrated team lmao and the only reason they won in 2011 was because they were playing at home can't handle the pressure abroad (can't wait for the Indian replies now! 😝),,NOT-HATE,0.9957734942436218,"overrated: -0.006, India: -0.004, now: 0.003, team: 0.003, replies: 0.003, won: 0.003, wait: 0.003, pressure: 0.003, job: -0.002, they: -0.002","Great : 0.002, rated : -0.002, team : 0.002, o : 0.002, only : -0.001, won : 0.003, in : -0.004, 2011 : 0.004, was : -0.001"
"@royalredwine @coffee__cryptid Since I am sure I know what you're talking about, please do not be insecure. It's the way your body is and every body is different. There is nothing bad about it and there was no need for any of them to point it out. Be proud of your body. It deserves to be loved.",,NOT-HATE,0.9983344674110413,"loved: 0.002, be: 0.001, please: 0.001, proud: 0.001, do: 0.001, your: 0.001, is: 0.001, not: 0.001, insecure: -0.001, body: -0.001","them : -0.002, loved: 0.002"
More antics from the religion of peace thank God the uk is starting to wake up 🇬🇧,,NOT-HATE,0.997087299823761,"religion: -0.002, peace: 0.002, God: 0.001, uk: -0.001, antics: -0.001, of: 0.001, starting: 0.001, is: 0.001, More: -0.000, wake: -0.000","the : -0.002, religion : -0.011, of : -0.002, peace : 0.011, thank : 0.005, God : 0.004, the : -0.002, u: -0.001, starting : 0.002, to : 0.001, wake : -0.001"
mr homan told the washington times last july that he wanted to see local officials charged as complicit in human smuggling if they shielded illegal immigrants through sanctuary policies please take jerry moonbeam brown away in handcuffs now,,NOT-HATE,0.9936032891273499,"shielded: 0.075, in: 0.060, to: 0.056, immigrants: -0.052, handcuffs: 0.050, mr: 0.050, sanctuary: 0.047, that: 0.044, smuggling: -0.025, homan: -0.020","hom: -0.002, told : 0.003, the : -0.002, washing: -0.018, ton : 0.020, times : 0.001, uly : 0.002, that : -0.002, he : -0.001, wanted : 0.001, see : 0.002, local : 0.008, officials : 0.003, charged : 0.023, as : -0.023, complicit : 0.013, in : 0.010, human : -0.025, smuggling : -0.057, if : 0.019, they : -0.010, shielded : 0.031, illegal : -0.013, immigrants : -0.022, through : 0.003, sanctuary : 0.036, policies : 0.021, please : 0.002, take : -0.023"
<user> <user> <user> wrong if farmers cannot afford to take care of their crops without using illegal aliens they need to sell their farm,,NOT-HATE,0.9663205146789551,"aliens: -0.086, illegal: -0.076, using: 0.050, farmers: 0.049, without: 0.042, of: 0.028, to: 0.024, care: -0.023, if: 0.017, cannot: -0.014","<: -0.042, user: 0.014, > : -0.015, <: -0.003, user: 0.019, > : 0.004, <: 0.005, user: 0.010, > : -0.038, wrong : 0.028, if : 0.070, farmers : 0.058, cannot : -0.066, afford : -0.007, to : 0.011, take : -0.064, care : -0.014, of : 0.003, their : -0.042, crops : 0.063, without : 0.179, using : 0.092, illegal : -0.228, aliens : -0.071, they : 0.016, need : 0.005, to : -0.031, sell : 0.048, their : -0.001, farm: -0.024"
Thanks! I feel so much more comfortable expressing myself as a woman.,,NOT-HATE,0.9923720359802246,"as: 0.089, woman: -0.083, Thanks: 0.077, comfortable: -0.064, a: -0.042, more: -0.041, so: 0.041, expressing: 0.026, myself: 0.018, feel: 0.016","Thanks: 0.052, ! : 0.051, I : -0.044, feel : -0.015, so : 0.003, much : -0.050, more : -0.054, comfortable : -0.127, expressing : 0.047, myself : 0.224, as : -0.055, a : -0.064, woman: -0.123, .: 0.149"
I had insta just to bully normies,,NOT-HATE,0.992521345615387,"normies: -0.006, to: 0.005, I: 0.003, insta: -0.003, had: -0.003, just: -0.001, bully: 0.001","I : 0.005, inst: 0.003, a : 0.002, to : 0.001, bully : -0.010, norm: -0.002, ies: -0.003"
"As a Hindu, I very strongly approve",,NOT-HATE,0.9977559447288513,"a: 0.002, strongly: 0.001, very: 0.001, I: 0.001, approve: 0.001, Hindu: -0.001, As: 0.000","As : 0.001, Hindu: -0.003, approve: -0.001"
"Hindu priest brutally attacked near Queens, New York temple. Police have arrested the attacker and are investigating whether this is a possible hate crime or other motive. URL",,NOT-HATE,0.9978437423706055,"URL: 0.035, priest: 0.024, Hindu: -0.019, attacked: -0.016, Police: 0.013, motive: 0.012, near: 0.012, the: 0.012, a: 0.011, is: 0.011","priest : 0.071, brutally : -0.070, temple: 0.002, investigating : 0.004, is : -0.001, possible : 0.001, crime : 0.001, other : -0.003, motive: -0.001, URL: 0.004"
when i drink big red i feel really ghetto,,NOT-HATE,0.983203649520874,"i: 0.067, when: 0.061, ghetto: -0.052, red: -0.025, feel: 0.023, really: 0.020, drink: -0.014, big: 0.004","when : 0.006, i : 0.005, drink : 0.004, big : -0.003, red : 0.001, feel : 0.065, really : 0.092, ghetto: -0.185"
"This is a clear example of the upcummy theory of white degeneracy. The guy posts the picture, gets upcummies and immediately wants more by being on the Ellen show and on RuPaul's show. His bugman brain can't handle all the dopamine.",,NOT-HATE,0.9942692518234253,"theory: 0.226, degeneracy: -0.205, white: -0.181, of: 0.177, dopamine: 0.050, the: 0.040, The: 0.036, handle: -0.035, can: 0.034, upcummy: -0.034","This : 0.024, a : -0.007, clear : -0.017, of : 0.010, the : 0.058, up: -0.001, c: -0.012, ummy : 0.002, theory : 0.106, of : 0.029, white : -0.170, degener: -0.060, acy: 0.030, . : -0.008, The : 0.009, guy : -0.005, posts : 0.003, , : 0.004, gets : -0.003, up: 0.001, ummies : -0.004, and : 0.002, and : 0.002, on : 0.003, Ru: -0.001, Paul: -0.003, . : -0.001, His : -0.016, bug: 0.004, man : 0.005, brain : 0.017, can: -0.012, handle : -0.005, the : 0.035, dopamine: -0.021"
It's not our problem they should be happy we're not like Afghanistan or Korea bc we'd just put shells in them if people tried to invade those countries they got it pretty good detention centers are still a step up from where they were before how about you donate your money to the cause and stop bitching I'm not but your a great human being unlike myself so go ahead volunteer yourself to help these poor poor people,,NOT-HATE,0.9962911605834961,"invade: -0.040, we: 0.039, tried: 0.033, help: 0.031, I: 0.021, pretty: 0.021, myself: 0.020, put: -0.009, shells: -0.009, just: -0.005","should : 0.002, Afghanistan : -0.001, Korea : -0.006, bc : 0.011, we: 0.003, 'd : -0.020, just : -0.007, put : -0.010, shells : -0.003, in : 0.008, them : -0.011, if : 0.016, people : -0.006, tried : 0.042, to : 0.019, invade : -0.060, those : -0.016, countries : -0.012, they : 0.009, got : 0.005, it : -0.003, pretty : 0.012, good : 0.002, detention : -0.008, centers : 0.010, are : 0.002, still : 0.002, a : 0.001, step : 0.010, up : -0.002, from : 0.002, they : -0.003, were : 0.011"
take the driver and bake it until it is laminated find someone named hathaway on william street repeat until white repeat until resonnt,,NOT-HATE,0.9962091445922852,"is: 0.004, it: 0.003, on: 0.003, and: 0.003, the: 0.003, driver: -0.002, bake: -0.001, street: -0.001, william: -0.001, someone: -0.001","take : 0.003, the : -0.001, driver : 0.002, and : -0.003, bake : 0.003, until : 0.025, it : -0.006, is : 0.028, lam: -0.025, inated : -0.020, someone : -0.001, named : -0.001, hath: -0.003, away : 0.005, until : -0.016, white : -0.025, repeat : -0.013, until : 0.054, reson: 0.001"
"On National Children's Book Day, young writers and artists launched five storybooks teaching Filipino children about the equality and diversity of all sexual orientations, gender identities, and expressions (SOGIE). Read: URL URL",,NOT-HATE,0.9991587400436401,"URL: 0.001, Day: 0.001, Children: 0.001, and: 0.000, children: 0.000, identities: 0.000, SOGIE: 0.000, On: 0.000, Read: 0.000, sexual: -0.000","Day: 0.001, identities: 0.001, (: 0.002, URL : 0.001, URL: 0.002"
"Yeah, here's the thing, I've yet to hear of someone trying to teach white privilege anywhere but in white majority countries. As for whether or not Asians should discuss their Asian privilege I personally thing EVERYONE should be afforded the same privileges as everyone else. Fair treatment among members of a society isn't a ridiculous thing to ask for.",,NOT-HATE,0.9972440004348755,"isn: 0.008, I: 0.007, Asian: 0.006, discuss: 0.006, treatment: 0.006, EVERYONE: 0.005, afforded: 0.005, here: 0.004, ridiculous: -0.002, Yeah: -0.002",", : 0.001, of : 0.001, privilege : 0.002, anywhere : 0.001, but : 0.002, white : -0.002, majority : -0.002, countries: -0.002, . : -0.002"
Alright my fellow heterosexual men! We have literally been given a God damn handbook! No more excuses! Let's leave know female partner dissatisfied ever again! No more excuses! #orgasms4All,,NOT-HATE,0.9731870889663696,"female: -0.297, excuses: 0.183, dissatisfied: 0.145, men: 0.124, No: 0.094, been: 0.070, We: 0.065, damn: -0.065, heterosexual: 0.064, ever: -0.053",": 0.001, Alright : 0.030, my : 0.010, fellow : 0.018, heterosexual : -0.051, men: 0.013, ! : 0.011, We : -0.005, have : -0.007, literally : 0.005, been : 0.002, a : -0.001, God : -0.003, damn : -0.012, ! : -0.002, excuses: 0.003, ! : 0.006, Let: -0.024, 's : -0.026, leave : 0.018, know : 0.031, female : -0.143, partner : 0.054, dissatisfied : 0.082, ever : -0.023, again: 0.006, ! : -0.002, No : 0.006, more : 0.001, excuses: 0.005, ! : 0.008, #: 0.008, org: -0.007, asms: -0.042, 4: 0.021, All: -0.003"
On a day whole of India is celebrating this has come as a very sad news. She was a model leader and won the hearts of so many people. She was grace personified in a tough political environment. Om Shanthi. 🙏🙏🙏,,NOT-HATE,0.9991071820259094,"She: 0.000, grace: 0.000, of: 0.000, Shanthi: -0.000, celebrating: 0.000, a: 0.000, was: 0.000, personified: 0.000, in: 0.000, sad: -0.000","day : 0.001, celebrating : 0.002, She : -0.004, was : 0.006, . : 0.002"
@GTIATJohn316 Praying for children.,,NOT-HATE,0.9983212351799011,"Praying: 0.002, children: 0.001, for: 0.001, GTIATJohn316: -0.000","Pr: -0.002, aying : 0.003, children: 0.001"
Moses didn't hear a burning bush tell him to kill a Jew he knows. Low-quality posts like this should be posted on r/atheism.,,NOT-HATE,0.9723418354988098,"Jew: -0.441, kill: -0.275, a: 0.256, didn: 0.188, r: 0.098, on: 0.085, this: 0.079, atheism: 0.060, posted: 0.052, him: 0.050","M: 0.043, oses : 0.038, didn: 0.084, 't : 0.057, hear : 0.014, a : 0.020, burning : 0.027, bush : 0.034, tell : -0.027, him : 0.062, to : 0.012, kill : -0.182, a : -0.157, Jew : -0.287, he : 0.086, knows: -0.037, . : -0.002, Low: -0.007, -: 0.008, quality : -0.008, posts : 0.128, like : -0.004, this : 0.014, should : -0.019, be : -0.011, posted : 0.031, on : 0.026, r: -0.014, /: 0.028, athe: 0.007, ism: 0.012, .: 0.010"
friendly reminder that being cute also is empowering to women and i'm tired of comments saying that only girl crush concepts are empowering to women and that being cute is not,,NOT-HATE,0.9981936812400818,"to: 0.011, empowering: 0.010, and: 0.009, women: -0.009, saying: 0.007, is: 0.007, that: 0.007, of: 0.007, tired: -0.005, not: -0.004","friendly : 0.001, reminder : 0.002, empowering : 0.007, to : 0.002, women : -0.003, and : -0.002, comments : 0.001, saying : 0.002, that : -0.001, empowering : 0.024, to : 0.009, women : -0.032, that : -0.001, cute : 0.007, is : -0.002, not: -0.002"
"I started a lesbian boardgame group. It is awesome and I've made so many friends. So yes, I agree, make the group you want to be part of.",,NOT-HATE,0.9986696243286133,"I: 0.004, friends: 0.004, is: 0.004, awesome: 0.003, and: 0.003, group: 0.003, a: 0.003, the: 0.003, be: 0.003, agree: -0.002","awesome : 0.003, and : -0.001, friends: 0.001, So : -0.005, yes: -0.002, , : 0.001, I : 0.001, make : 0.003, group : 0.002, be : 0.001, part : 0.003, .: -0.003"
@narendramodi Wow - Wonderful  Chowkidar URL Shri Narendra Modi Ji you are divinely blessed  You are the Pride Of India in every aspect - Salute with delight Ji,,NOT-HATE,0.998747706413269,"are: 0.000, URL: 0.000, You: 0.000, you: 0.000, with: 0.000, Shri: -0.000, blessed: 0.000, Wonderful: 0.000, every: 0.000, Wow: -0.000","n: -0.001, are: -0.003, ram: 0.002, Wow : 0.002, - : 0.001, Wonderful : 0.003,  : 0.001, Chow: -0.001, ar : -0.002, URL : 0.004, blessed : 0.001, delight : 0.002, Ji: -0.001"
That white guy is a SNAKE,,NOT-HATE,0.9894731640815735,"is: 0.014, SNAKE: -0.013, white: -0.012, a: -0.011, guy: -0.009, That: 0.000","That : 0.013, white : -0.045, guy : 0.028, is : 0.003, NA: -0.004, KE: -0.003"
Tommy Tuberville with the early move to outright racism. Wonder how many immigrants & sons of immigrants helped this jackass make millions of dollars over the years? #alpolitics URL,,NOT-HATE,0.9670284390449524,"URL: 0.085, jackass: -0.083, immigrants: -0.065, alpolitics: 0.045, to: 0.042, helped: 0.042, this: -0.038, of: 0.037, the: 0.031, with: 0.028",": 0.001, Tom: 0.004, my : 0.005, Tu: 0.001, ber: 0.002, ville : 0.002, with : -0.003, the : -0.009, move : 0.002, to : -0.004, outright : -0.005, racism: 0.008, . : 0.001, Wonder : -0.007, how : -0.005, many : 0.040, immigrants : 0.036, & : 0.001, sons : 0.030, of : -0.039, immigrants : -0.066, helped : 0.026, this : -0.036, jack: -0.041, ass : -0.089, make : -0.008, millions : 0.024, of : 0.029, dollars : 0.006, over : 0.020, the : 0.008, years: -0.001, ? : 0.007, #: -0.002, al: -0.002, politics : 0.027, URL: 0.016"
I second this; Sikhs are generally good people in this regard,,NOT-HATE,0.9977449178695679,"in: 0.019, I: 0.019, this: 0.018, are: 0.016, second: -0.014, regard: -0.011, good: 0.009, generally: -0.006, people: -0.003, Sikhs: -0.000","this: -0.001, ; : 0.003, Sik: -0.004, hs : 0.003, are : 0.003, generally : -0.003, good : 0.003, in : -0.018, this : 0.020, regard: -0.004"
"Not the majority of terrorism is Islamic, but statistically majority of the terror attacks are on muslims in countries like Iraq, Syria(in Damscus away from the frontline) and Yemen 15 victims of suicide bombings and IEDs every week, and the majority of what can be considered a terror attack are performed by white non-muslims but are just called shootings and the shooter is just called mentally ill not terrorist.",,NOT-HATE,0.9770464301109314,"white: 0.241, the: 0.187, non: 0.180, Islamic: -0.160, of: 0.145, and: 0.136, not: 0.133, mentally: -0.122, terrorist: -0.113, muslims: -0.101",": 0.006, Not : 0.080, the : 0.005, majority : 0.054, of : 0.029, terrorism : 0.034, is : -0.013, Islamic: -0.033, , : 0.024, but : 0.002, statistically : -0.017, majority : -0.023, of : -0.018, the : -0.019, terror : -0.012, attacks : -0.012, are : -0.004, on : -0.004, mus: -0.016, lim: -0.011, s : -0.006, in : 0.002, countries : 0.002, like : -0.016, Iraq: -0.003, , : -0.003, Syria: -0.025, (: -0.003, Dam: -0.003, sc: -0.003, us : -0.003, away : -0.004, from : -0.004, and : 0.034, Yemen : 0.003, 15 : 0.003, victims : 0.007, of : 0.007, suicide : -0.001, bombings : 0.006, and : 0.006, I: -0.004, ED: -0.003, s : 0.002, every : -0.005, week: -0.004, , : 0.003, can : 0.003, be : 0.003, considered : 0.007, a : 0.007, terror : -0.008, attack : -0.008, are : -0.007, performed : -0.007, by : 0.012, white : 0.012, non: 0.013, -: 0.016, mus: -0.003, lim: -0.003, s : -0.003, but : -0.003, called : 0.005, shootings : 0.005, and : 0.016, the : -0.005, shooter : -0.006, is : -0.002, just : -0.002, called : -0.005, mentally : -0.005, ill : -0.012, not : -0.012, terrorist: -0.038, .: -0.020"
"Headline reads, ""First Generation Multicultural Woman in Tech"". I'm a first generation Caucasian male in Finance. Where's my accolades?!",,NOT-HATE,0.998606264591217,"I: 0.019, a: 0.014, Headline: 0.014, Where: 0.012, first: 0.011, accolades: 0.011, reads: 0.010, in: 0.010, generation: -0.009, male: -0.007","Head: 0.002, icultural : 0.001, generation : 0.001, male : -0.032, in : -0.006, Finance: 0.035, my : 0.002"
all news stations should respond to the moslem bombings with hold on we re picking up the pieces here,,NOT-HATE,0.9617891907691956,"moslem: -0.150, bombings: -0.135, the: 0.094, to: 0.086, news: 0.071, stations: 0.060, on: 0.060, should: -0.053, respond: 0.050, here: 0.049","all : 0.075, news : 0.056, stations : 0.038, should : -0.065, respond : 0.002, to : 0.075, the : 0.013, mos: -0.097, lem : -0.054, bombings : -0.347, with : 0.040, hold : 0.046, on : 0.038, we : -0.023, re : 0.013, picking : 0.038, up : 0.057, the : -0.017, pieces : 0.103, here: -0.024"
This is already harassment by religion but may have nothing to do with religion anymore. The person harassing you may be mentally disturbed. Seek other people's help. Report to your barangay and mutual acquaintances in your neighborhood.,,NOT-HATE,0.9958523511886597,"may: 0.014, to: 0.014, religion: -0.013, is: 0.012, in: 0.011, help: 0.011, and: 0.011, mentally: -0.010, harassing: -0.004, Report: -0.004","This : 0.002, already : 0.002, harassment : 0.002, religion : -0.002, but : -0.001, nothing : -0.003, to : -0.001, with : 0.002, religion : 0.002, person : 0.002, harassing : -0.003, you : 0.006, may : 0.007, be : -0.009, mentally : -0.002, disturbed: -0.001, bar: 0.014, ang: -0.014"
China is quietly working to weaken the United Nations' commitment to human rights. URL via @CFR_org,,NOT-HATE,0.9960202574729919,"URL: 0.148, China: -0.098, weaken: -0.085, rights: 0.055, commitment: 0.054, is: 0.039, via: 0.030, CFR_org: 0.022, to: 0.018, quietly: 0.016","China : -0.131, is : 0.033, quietly : -0.026, working : 0.007, to : -0.069, weaken : -0.037, the : -0.008, United : -0.024, Nations: -0.036, ' : 0.068, commitment : 0.128, to : 0.027, human : -0.016, rights: 0.070, . : 0.003, URL : 0.022, @: 0.004, C: -0.006, FR: 0.018, _: -0.014, org: -0.010"
salibury it was a white haired man with white tash i think i know who it is,,NOT-HATE,0.9968697428703308,"a: 0.021, is: 0.020, with: 0.017, white: -0.014, i: 0.013, it: 0.013, think: -0.011, who: 0.008, man: -0.008, salibury: -0.006","sal: -0.009, ib: -0.009, ury : 0.001, it : 0.011, was : 0.005, a : 0.003, white : -0.002, ha: -0.006, ired : 0.007, man : 0.002, with : 0.006, white : -0.004, ash : -0.004, i : 0.004, think : -0.002, i : -0.002, know : 0.003, it : -0.001, is: -0.002"
"Palestinian Islamic Jihad declares Trumps peace plan ""born dead"", renews violent threats to Israel URL",,NOT-HATE,0.996878981590271,"URL: 0.081, Palestinian: 0.043, peace: 0.033, to: 0.032, renews: 0.032, born: -0.031, Trumps: 0.030, dead: -0.028, Islamic: 0.028, violent: -0.020","Palestinian : 0.015, Islamic : -0.107, Jihad : 0.051, declares : 0.049, Tr: 0.010, umps : 0.011, peace : -0.019, plan : 0.004, "": -0.002, born : -0.001, dead: -0.002, "", : -0.004, renew: -0.002, violent : -0.002, to : 0.018, Israel : -0.023, URL: 0.007"
"The people calling this 19-year old white supremacist mass murderer a ""kid"" and claiming he was too young to have a ""clear-cut ideology"" are the same people who called 18-year-old Mike Brown an adult man and a ""thug"". URL",,NOT-HATE,0.9975801706314087,"URL: 0.055, called: 0.032, calling: 0.030, thug: -0.029, was: 0.025, 19: 0.021, murderer: -0.018, the: 0.016, supremacist: -0.008, kid: -0.005","The : -0.001, people : 0.002, calling : 0.004, 19: 0.002, white : -0.011, supremacist : 0.022, mass : 0.022, murderer : -0.019, a : -0.009, "": -0.006, kid: -0.001, and : -0.003, claiming : 0.001, young : 0.002"
<user> correction 6 th grade black girl who said she was held down by three white boys who cut her dreads has admitted her story was false ftfy this is how it was reported by every msm outlet lets not allow the details to be forgotten,,NOT-HATE,0.9990078806877136,"was: 0.001, her: 0.000, grade: 0.000, reported: 0.000, who: 0.000, correction: 0.000, admitted: 0.000, forgotten: 0.000, has: 0.000, lets: 0.000","said : -0.001, three : 0.001, admitted : 0.001, false : -0.002, outlet : 0.001"
And 4 South African players haha.,,NOT-HATE,0.9981665015220642,"haha: 0.007, 4: 0.006, players: 0.006, And: 0.005, South: 0.004, African: -0.002","4 : 0.001, African : -0.005, players : 0.003"
No. The increase in sex workers is fueled by increase in trafficking and coerced women and underage girls.,,NOT-HATE,0.9933924078941345,"No: -0.141, increase: 0.112, and: 0.106, The: 0.095, girls: 0.088, sex: 0.071, women: 0.062, in: 0.045, workers: -0.033, fueled: 0.029","No: -0.003, . : 0.004, The : -0.067, increase : 0.104, in : -0.038, sex : 0.071, workers : -0.003, is : -0.003, fueled : -0.021, by : 0.002, increase : 0.030, in : -0.049, trafficking : -0.022, and : 0.045, coerced : 0.045, women : -0.092, and : -0.008, underage : 0.005"
Thank you as I look at it more I'm beginning to identify as asexual biromantic more and more. I definitely can appreciate the beauty of people and still do crave mental and emotional intimacy with someone but as far physical the desire is just not there.,,NOT-HATE,0.9986097812652588,"asexual: -0.001, Thank: 0.001, you: 0.001, and: 0.001, I: 0.001, intimacy: 0.001, beauty: 0.001, as: 0.001, m: 0.001, appreciate: 0.001","Thank : 0.001, you : 0.001, more : 0.002, and : -0.001, beauty : 0.001, far : -0.001, physical : 0.002, desire : 0.002, is : 0.003, not : -0.002, there: -0.001"
